Iter,Loss,L2
1.774000000000000000e+03,7.118888606783002615e-05,1.106977462768554688e-01,2.429248541593551636e-01
1.775000000000000000e+03,7.077906047925353050e-05,5.926489830017089844e-02,2.359906136989593506e-01
1.776000000000000000e+03,7.075272151269018650e-05,4.729628562927246094e-02,2.294513881206512451e-01
1.777000000000000000e+03,7.073873712215572596e-05,4.012584686279296875e-02,2.292977571487426758e-01
1.778000000000000000e+03,7.070784340612590313e-05,3.518462181091308594e-02,2.190719842910766602e-01
1.779000000000000000e+03,7.068811100907623768e-05,3.665685653686523438e-02,2.197449058294296265e-01
1.780000000000000000e+03,7.063529483275488019e-05,3.890395164489746094e-02,2.203227728605270386e-01
1.781000000000000000e+03,7.060271309455856681e-05,4.254579544067382812e-02,2.316896319389343262e-01
1.782000000000000000e+03,7.098117930581793189e-05,4.240870475769042969e-02,1.985764801502227783e-01
1.783000000000000000e+03,7.056359754642471671e-05,4.251003265380859375e-02,2.237094342708587646e-01
1.784000000000000000e+03,7.051835564197972417e-05,4.099011421203613281e-02,2.200813889503479004e-01
1.785000000000000000e+03,7.045563688734546304e-05,3.395676612854003906e-02,1.788417398929595947e-01
1.786000000000000000e+03,7.041657227091491222e-05,3.935694694519042969e-02,1.888334602117538452e-01
1.787000000000000000e+03,7.038391049718484282e-05,3.914237022399902344e-02,1.726316362619400024e-01
1.788000000000000000e+03,7.038475450826808810e-05,4.717707633972167969e-02,1.394892334938049316e-01
1.789000000000000000e+03,7.034889131318777800e-05,4.314780235290527344e-02,1.561152935028076172e-01
1.790000000000000000e+03,7.029865810181945562e-05,4.861354827880859375e-02,1.251160651445388794e-01
1.791000000000000000e+03,7.024694059509783983e-05,5.053281784057617188e-02,8.635605126619338989e-02
1.792000000000000000e+03,7.021521014394238591e-05,5.777478218078613281e-02,5.768286064267158508e-02
1.793000000000000000e+03,7.019675103947520256e-05,4.697442054748535156e-02,6.101831048727035522e-02
1.794000000000000000e+03,7.016635208856314421e-05,4.886388778686523438e-02,6.087933480739593506e-02
1.795000000000000000e+03,7.014667062321677804e-05,4.740953445434570312e-02,8.488582074642181396e-02
1.796000000000000000e+03,7.011970592429861426e-05,4.767179489135742188e-02,1.086436063051223755e-01
1.797000000000000000e+03,7.008788816165179014e-05,5.111694335937500000e-02,1.486178338527679443e-01
1.798000000000000000e+03,7.005859515629708767e-05,5.928874015808105469e-02,1.735971719026565552e-01
1.799000000000000000e+03,7.003708742558956146e-05,6.785392761230468750e-02,1.935586780309677124e-01
1.800000000000000000e+03,7.001670019235461950e-05,7.119774818420410156e-02,1.958042681217193604e-01
1.801000000000000000e+03,6.999779725447297096e-05,7.679462432861328125e-02,1.931271255016326904e-01
1.802000000000000000e+03,6.997154559940099716e-05,7.693171501159667969e-02,1.959944367408752441e-01
1.803000000000000000e+03,6.994699651841074228e-05,7.672309875488281250e-02,2.115671932697296143e-01
1.804000000000000000e+03,6.992796261329203844e-05,9.150505065917968750e-02,2.185965180397033691e-01
1.805000000000000000e+03,6.988854147493839264e-05,9.064078330993652344e-02,2.367147654294967651e-01
1.806000000000000000e+03,6.984345964156091213e-05,9.085536003112792969e-02,2.142516672611236572e-01
1.807000000000000000e+03,6.979929457884281874e-05,9.767413139343261719e-02,1.797999441623687744e-01
1.808000000000000000e+03,6.976192526053637266e-05,1.018106937408447266e-01,1.516168266534805298e-01
1.809000000000000000e+03,6.972526171011850238e-05,1.045227050781250000e-01,1.336668133735656738e-01
1.810000000000000000e+03,6.976404984015971422e-05,1.091778278350830078e-01,1.340910643339157104e-01
1.811000000000000000e+03,6.970941467443481088e-05,1.061499118804931641e-01,1.338131129741668701e-01
1.812000000000000000e+03,6.967863737372681499e-05,1.049399375915527344e-01,1.239749863743782043e-01
1.813000000000000000e+03,6.962518091313540936e-05,8.989572525024414062e-02,1.517631113529205322e-01
1.814000000000000000e+03,6.956585275474935770e-05,8.871555328369140625e-02,1.969965398311614990e-01
1.815000000000000000e+03,6.947619840502738953e-05,1.037001609802246094e-01,2.616136372089385986e-01
1.816000000000000000e+03,6.941362516954541206e-05,1.174092292785644531e-01,2.787297964096069336e-01
1.817000000000000000e+03,6.935631972737610340e-05,1.339137554168701172e-01,2.699815332889556885e-01
1.818000000000000000e+03,6.931499228812754154e-05,1.484572887420654297e-01,2.435466051101684570e-01
1.819000000000000000e+03,6.928062066435813904e-05,1.532375812530517578e-01,2.246676236391067505e-01
1.820000000000000000e+03,6.924256740603595972e-05,1.463234424591064453e-01,2.124303281307220459e-01
1.821000000000000000e+03,6.919074803590774536e-05,1.343488693237304688e-01,2.001491338014602661e-01
1.822000000000000000e+03,6.915620178915560246e-05,1.311302185058593750e-01,2.051669359207153320e-01
1.823000000000000000e+03,6.910375668667256832e-05,1.365244388580322266e-01,2.173969298601150513e-01
1.824000000000000000e+03,6.906780618010088801e-05,1.409113407135009766e-01,2.301608920097351074e-01
1.825000000000000000e+03,6.903243775013834238e-05,1.455605030059814453e-01,2.393407076597213745e-01
1.826000000000000000e+03,6.902096356498077512e-05,1.480877399444580078e-01,2.547744810581207275e-01
1.827000000000000000e+03,6.899549771333113313e-05,1.405358314514160156e-01,2.419739514589309692e-01
1.828000000000000000e+03,6.898224819451570511e-05,1.331746578216552734e-01,2.426322847604751587e-01
1.829000000000000000e+03,6.897302955621853471e-05,1.225113868713378906e-01,2.468893527984619141e-01
1.830000000000000000e+03,6.894702528370544314e-05,1.096665859222412109e-01,2.535822093486785889e-01
1.831000000000000000e+03,6.891459634061902761e-05,8.921027183532714844e-02,2.676847279071807861e-01
1.832000000000000000e+03,6.925499474164098501e-05,6.312131881713867188e-03,2.266718298196792603e-01
1.833000000000000000e+03,6.890374788781628013e-05,7.659196853637695312e-02,2.614234685897827148e-01
1.834000000000000000e+03,6.907108763698488474e-05,7.294416427612304688e-02,2.529166042804718018e-01
1.835000000000000000e+03,6.888887583045288920e-05,7.578730583190917969e-02,2.595582306385040283e-01
1.836000000000000000e+03,6.886391201987862587e-05,7.869601249694824219e-02,2.545843124389648438e-01
1.837000000000000000e+03,6.882319576106965542e-05,7.575154304504394531e-02,2.300219088792800903e-01
1.838000000000000000e+03,6.881092122057452798e-05,8.473992347717285156e-02,2.157731056213378906e-01
1.839000000000000000e+03,6.879740976728498936e-05,8.193850517272949219e-02,2.152025401592254639e-01
1.840000000000000000e+03,6.878090789541602135e-05,7.711052894592285156e-02,2.083707302808761597e-01
1.841000000000000000e+03,6.876769475638866425e-05,8.097887039184570312e-02,2.057009190320968628e-01
1.842000000000000000e+03,6.873928214190527797e-05,9.365677833557128906e-02,1.980059593915939331e-01
1.843000000000000000e+03,6.871369987493380904e-05,1.032412052154541016e-01,1.897331625223159790e-01
1.844000000000000000e+03,6.869174831081181765e-05,1.104176044464111328e-01,1.839107424020767212e-01
1.845000000000000000e+03,6.866238254588097334e-05,1.190543174743652344e-01,1.697204262018203735e-01
1.846000000000000000e+03,6.864190800115466118e-05,1.192450523376464844e-01,1.733557879924774170e-01
1.847000000000000000e+03,6.861751899123191833e-05,1.143634319305419922e-01,1.797999441623687744e-01
1.848000000000000000e+03,6.858519918750971556e-05,1.056611537933349609e-01,1.887822449207305908e-01
1.849000000000000000e+03,6.855430547147989273e-05,9.678006172180175781e-02,1.936537772417068481e-01
1.850000000000000000e+03,6.852180376881733537e-05,9.053945541381835938e-02,1.975231766700744629e-01
1.851000000000000000e+03,6.855854007881134748e-05,7.833838462829589844e-02,1.867341697216033936e-01
1.852000000000000000e+03,6.850763747934252024e-05,8.633732795715332031e-02,1.938000619411468506e-01
1.853000000000000000e+03,6.847568874945864081e-05,8.617043495178222656e-02,1.963309198617935181e-01
1.854000000000000000e+03,6.844967720098793507e-05,9.320974349975585938e-02,1.984813958406448364e-01
1.855000000000000000e+03,6.842413858976215124e-05,9.425282478332519531e-02,1.993372142314910889e-01
1.856000000000000000e+03,6.839685374870896339e-05,1.015186309814453125e-01,2.082756459712982178e-01
1.857000000000000000e+03,6.835971726104617119e-05,1.079261302947998047e-01,2.134836316108703613e-01
1.858000000000000000e+03,6.829752965131774545e-05,1.197338104248046875e-01,2.326478511095046997e-01
1.859000000000000000e+03,6.823348667239770293e-05,1.345038414001464844e-01,2.451704293489456177e-01
1.860000000000000000e+03,6.815703818574547768e-05,1.493096351623535156e-01,2.520534694194793701e-01
1.861000000000000000e+03,6.811109778936952353e-05,1.516580581665039062e-01,2.571736574172973633e-01
1.862000000000000000e+03,6.808769830968230963e-05,1.500308513641357422e-01,2.710787057876586914e-01
1.863000000000000000e+03,6.806340388720855117e-05,1.490592956542968750e-01,2.829356491565704346e-01
1.864000000000000000e+03,6.804298755014315248e-05,1.484990119934082031e-01,2.979086339473724365e-01
1.865000000000000000e+03,6.801872950745746493e-05,1.493573188781738281e-01,2.992984056472778320e-01
1.866000000000000000e+03,6.798634422011673450e-05,1.509308815002441406e-01,2.989180386066436768e-01
1.867000000000000000e+03,6.794665387133136392e-05,1.466631889343261719e-01,2.752407193183898926e-01
1.868000000000000000e+03,6.790041516069322824e-05,1.391589641571044922e-01,2.585561275482177734e-01
1.869000000000000000e+03,6.784355355193838477e-05,1.251935958862304688e-01,2.451265454292297363e-01
1.870000000000000000e+03,6.779104296583682299e-05,1.130878925323486328e-01,2.573638558387756348e-01
1.871000000000000000e+03,6.779037357773631811e-05,6.956458091735839844e-02,2.803097367286682129e-01
1.872000000000000000e+03,6.775850488338619471e-05,9.101629257202148438e-02,2.689794301986694336e-01
1.873000000000000000e+03,6.778944225516170263e-05,7.678270339965820312e-02,3.728758692741394043e-01
1.874000000000000000e+03,6.772906635887920856e-05,8.512735366821289062e-02,3.119233846664428711e-01
1.875000000000000000e+03,6.768343155272305012e-05,8.226633071899414062e-02,3.378975093364715576e-01
1.876000000000000000e+03,6.762782868463546038e-05,6.659626960754394531e-02,3.923107385635375977e-01
1.877000000000000000e+03,6.760640098946169019e-05,5.355477333068847656e-02,4.063400924205780029e-01
1.878000000000000000e+03,6.758038944099098444e-05,3.522038459777832031e-02,4.134791493415832520e-01
1.879000000000000000e+03,6.755510548828169703e-05,2.674460411071777344e-02,4.036629498004913330e-01
1.880000000000000000e+03,6.751890032319352031e-05,2.360343933105468750e-02,3.907380998134613037e-01
1.881000000000000000e+03,6.749777094228193164e-05,3.128051757812500000e-02,3.780545890331268311e-01
1.882000000000000000e+03,6.747884617652744055e-05,4.147291183471679688e-02,3.784788250923156738e-01
1.883000000000000000e+03,6.746262079104781151e-05,4.949569702148437500e-02,3.840306103229522705e-01
1.884000000000000000e+03,6.766660226276144385e-05,9.363889694213867188e-02,4.262650310993194580e-01
1.885000000000000000e+03,6.745542486896738410e-05,5.599856376647949219e-02,3.902553319931030273e-01
1.886000000000000000e+03,6.743399717379361391e-05,5.148053169250488281e-02,3.926033079624176025e-01
1.887000000000000000e+03,6.740695971529930830e-05,3.854036331176757812e-02,3.919815719127655029e-01
1.888000000000000000e+03,6.738689262419939041e-05,2.508759498596191406e-02,3.962386250495910645e-01
1.889000000000000000e+03,6.736559589626267552e-05,1.528263092041015625e-02,4.022731781005859375e-01
1.890000000000000000e+03,6.734114867867901921e-05,1.181364059448242188e-02,4.197989702224731445e-01
1.891000000000000000e+03,6.731966277584433556e-05,9.244680404663085938e-03,4.361689984798431396e-01
1.892000000000000000e+03,6.730150198563933372e-05,3.175735473632812500e-02,4.644837677478790283e-01
1.893000000000000000e+03,6.728476000716909766e-05,3.176927566528320312e-02,4.565328359603881836e-01
1.894000000000000000e+03,6.726470019202679396e-05,3.327131271362304688e-02,4.574471712112426758e-01
1.895000000000000000e+03,6.724611012032255530e-05,3.107190132141113281e-02,4.518368840217590332e-01
1.896000000000000000e+03,6.724672130076214671e-05,3.172755241394042969e-02,4.883439838886260986e-01
1.897000000000000000e+03,6.723104161210358143e-05,3.139972686767578125e-02,4.701379537582397461e-01
1.898000000000000000e+03,6.725145067321136594e-05,2.062320709228515625e-03,4.356496930122375488e-01
1.899000000000000000e+03,6.721067620674148202e-05,1.928210258483886719e-02,4.559110999107360840e-01
1.900000000000000000e+03,6.719891825923696160e-05,1.371502876281738281e-02,4.552381634712219238e-01
1.901000000000000000e+03,6.717188807670027018e-05,2.515316009521484375e-03,4.689310789108276367e-01
1.902000000000000000e+03,6.716011557728052139e-05,1.015663146972656250e-02,4.734441637992858887e-01
1.903000000000000000e+03,6.714242044836282730e-05,1.506805419921875000e-02,4.888706505298614502e-01
1.904000000000000000e+03,6.710980960633605719e-05,2.032518386840820312e-02,4.834066033363342285e-01
1.905000000000000000e+03,6.708056753268465400e-05,1.741647720336914062e-02,4.748778343200683594e-01
1.906000000000000000e+03,6.704404222546145320e-05,7.736682891845703125e-03,4.684117138385772705e-01
1.907000000000000000e+03,6.700264930259436369e-05,1.344084739685058594e-02,4.632403254508972168e-01
1.908000000000000000e+03,6.697004573652520776e-05,2.948641777038574219e-02,4.595464468002319336e-01
1.909000000000000000e+03,6.694517651339992881e-05,4.402995109558105469e-02,4.540385603904724121e-01
1.910000000000000000e+03,6.691577436868101358e-05,4.267096519470214844e-02,4.501544833183288574e-01
1.911000000000000000e+03,6.689871952403336763e-05,3.589391708374023438e-02,4.523123204708099365e-01
1.912000000000000000e+03,6.687382119707763195e-05,1.786351203918457031e-02,4.620334208011627197e-01
1.913000000000000000e+03,6.685983680654317141e-05,2.209544181823730469e-02,4.600730836391448975e-01
1.914000000000000000e+03,6.684414984192699194e-05,2.156496047973632812e-02,4.687042832374572754e-01
1.915000000000000000e+03,6.680654769297689199e-05,2.493858337402343750e-02,4.893972873687744141e-01
1.916000000000000000e+03,6.677811325062066317e-05,2.919435501098632812e-02,5.110045671463012695e-01
1.917000000000000000e+03,6.674454925814643502e-05,2.995729446411132812e-02,5.183923244476318359e-01
1.918000000000000000e+03,6.670413131359964609e-05,3.010034561157226562e-02,5.194456577301025391e-01
1.919000000000000000e+03,6.668058631476014853e-05,2.076625823974609375e-02,5.117287635803222656e-01
1.920000000000000000e+03,6.665194086963310838e-05,2.207756042480468750e-02,4.944736063480377197e-01
1.921000000000000000e+03,6.663495878456160426e-05,1.988410949707031250e-02,4.899751543998718262e-01
1.922000000000000000e+03,6.660867802565917373e-05,1.682043075561523438e-02,4.861349761486053467e-01
1.923000000000000000e+03,6.658872734988108277e-05,1.609921455383300781e-02,4.804295897483825684e-01
1.924000000000000000e+03,6.655584729742258787e-05,1.757144927978515625e-02,4.849939048290252686e-01
1.925000000000000000e+03,6.651860894635319710e-05,2.480149269104003906e-02,4.749290049076080322e-01
1.926000000000000000e+03,6.646803376497700810e-05,3.438591957092285156e-02,4.783303141593933105e-01
1.927000000000000000e+03,6.642546213697642088e-05,5.188584327697753906e-02,4.868078827857971191e-01
1.928000000000000000e+03,6.643359665758907795e-05,5.745291709899902344e-02,4.570521414279937744e-01
1.929000000000000000e+03,6.640434003202244639e-05,5.443096160888671875e-02,4.732027649879455566e-01
1.930000000000000000e+03,6.638672493863850832e-05,7.693171501159667969e-02,4.406821131706237793e-01
1.931000000000000000e+03,6.636044417973607779e-05,6.306171417236328125e-02,4.646739363670349121e-01
1.932000000000000000e+03,6.634314195252954960e-05,4.734992980957031250e-02,4.847964346408843994e-01
1.933000000000000000e+03,6.632663280470296741e-05,5.041956901550292969e-02,4.661076366901397705e-01
1.934000000000000000e+03,6.630491407122462988e-05,5.944967269897460938e-02,4.376611709594726562e-01
1.935000000000000000e+03,6.629711424466222525e-05,6.801486015319824219e-02,4.274573326110839844e-01
1.936000000000000000e+03,6.628726987401023507e-05,7.510781288146972656e-02,4.034727811813354492e-01
1.937000000000000000e+03,6.627282709814608097e-05,6.116628646850585938e-02,4.235367178916931152e-01
1.938000000000000000e+03,6.624915113206952810e-05,6.207823753356933594e-02,4.296151399612426758e-01
1.939000000000000000e+03,6.622556975344195962e-05,6.649494171142578125e-02,4.274061322212219238e-01
1.940000000000000000e+03,6.619761552428826690e-05,7.677674293518066406e-02,4.187456369400024414e-01
1.941000000000000000e+03,6.616943574044853449e-05,8.560419082641601562e-02,4.176411330699920654e-01
1.942000000000000000e+03,6.612059951294213533e-05,1.003026962280273438e-01,4.246777892112731934e-01
1.943000000000000000e+03,6.609366391785442829e-05,9.816288948059082031e-02,4.372735023498535156e-01
1.944000000000000000e+03,6.607171962969005108e-05,9.826421737670898438e-02,4.524585902690887451e-01
1.945000000000000000e+03,6.606269744224846363e-05,9.190440177917480469e-02,4.648641645908355713e-01
1.946000000000000000e+03,6.605248199775815010e-05,8.905529975891113281e-02,4.757409393787384033e-01
1.947000000000000000e+03,6.603486690437421203e-05,8.830428123474121094e-02,4.879123866558074951e-01
1.948000000000000000e+03,6.600908818654716015e-05,8.724927902221679688e-02,5.037704706192016602e-01
1.949000000000000000e+03,6.600611959584057331e-05,9.809136390686035156e-02,5.287936329841613770e-01
1.950000000000000000e+03,6.599303014809265733e-05,9.294152259826660156e-02,5.169074535369873047e-01
1.951000000000000000e+03,6.597070023417472839e-05,9.460449218750000000e-02,5.189116597175598145e-01
1.952000000000000000e+03,6.594598380615934730e-05,9.698867797851562500e-02,5.134988427162170410e-01
1.953000000000000000e+03,6.592897989321500063e-05,9.130835533142089844e-02,5.147423744201660156e-01
1.954000000000000000e+03,6.590349221369251609e-05,8.580684661865234375e-02,5.116336345672607422e-01
1.955000000000000000e+03,6.587142706848680973e-05,6.555318832397460938e-02,5.140839815139770508e-01
1.956000000000000000e+03,6.629535346291959286e-05,5.455613136291503906e-02,4.026096761226654053e-01
1.957000000000000000e+03,6.586492963833734393e-05,6.425380706787109375e-02,5.009031295776367188e-01
1.958000000000000000e+03,6.584265793208032846e-05,5.821585655212402344e-02,5.025269985198974609e-01
1.959000000000000000e+03,6.581636262126266956e-05,5.366206169128417969e-02,5.063598155975341797e-01
1.960000000000000000e+03,6.579365435754880309e-05,5.375742912292480469e-02,5.067474842071533203e-01
1.961000000000000000e+03,6.576662417501211166e-05,5.944967269897460938e-02,5.058843493461608887e-01
1.962000000000000000e+03,6.573348946403712034e-05,6.904006004333496094e-02,4.932301044464111328e-01
1.963000000000000000e+03,6.571400444954633713e-05,7.382631301879882812e-02,4.885853826999664307e-01
1.964000000000000000e+03,6.569179822690784931e-05,8.088350296020507812e-02,4.838382005691528320e-01
1.965000000000000000e+03,6.568715616595000029e-05,8.820891380310058594e-02,4.874808788299560547e-01
1.966000000000000000e+03,6.571970880031585693e-05,9.996294975280761719e-02,5.032438039779663086e-01
1.967000000000000000e+03,6.566868978552520275e-05,9.258985519409179688e-02,4.933764338493347168e-01
1.968000000000000000e+03,6.565819785464555025e-05,9.005665779113769531e-02,4.985990524291992188e-01
1.969000000000000000e+03,6.587123061763122678e-05,1.151442527770996094e-01,6.005278229713439941e-01
1.970000000000000000e+03,6.565236253663897514e-05,9.316205978393554688e-02,5.112020969390869141e-01
1.971000000000000000e+03,6.564190698554739356e-05,9.669065475463867188e-02,5.161394476890563965e-01
1.972000000000000000e+03,6.561681220773607492e-05,1.024127006530761719e-01,5.240464806556701660e-01
1.973000000000000000e+03,6.559885514434427023e-05,1.064717769622802734e-01,5.294666290283203125e-01
1.974000000000000000e+03,6.556797598022967577e-05,1.312553882598876953e-01,5.277330279350280762e-01
1.975000000000000000e+03,6.557023880304768682e-05,1.127958297729492188e-01,5.348281860351562500e-01
1.976000000000000000e+03,6.555409345310181379e-05,1.224279403686523438e-01,5.311416387557983398e-01
1.977000000000000000e+03,6.553878483828157187e-05,1.182079315185546875e-01,5.274916291236877441e-01
1.978000000000000000e+03,6.551775004481896758e-05,1.159608364105224609e-01,5.111581683158874512e-01
1.979000000000000000e+03,6.550710531882941723e-05,1.091659069061279297e-01,5.116336345672607422e-01
1.980000000000000000e+03,6.548842793563380837e-05,1.081049442291259766e-01,5.137914419174194336e-01
1.981000000000000000e+03,6.546837539644911885e-05,1.129031181335449219e-01,5.138426423072814941e-01
1.982000000000000000e+03,6.544514326378703117e-05,1.212596893310546875e-01,5.044433474540710449e-01
1.983000000000000000e+03,6.541449693031609058e-05,1.341879367828369141e-01,5.016638636589050293e-01
1.984000000000000000e+03,6.538692832691594958e-05,1.433491706848144531e-01,5.061257481575012207e-01
1.985000000000000000e+03,6.535813736263662577e-05,1.526296138763427734e-01,5.105730295181274414e-01
1.986000000000000000e+03,6.532530096592381597e-05,1.543283462524414062e-01,5.226567387580871582e-01
1.987000000000000000e+03,6.529092206619679928e-05,1.718282699584960938e-01,5.088102221488952637e-01
1.988000000000000000e+03,6.524332275148481131e-05,1.599431037902832031e-01,5.185824632644653320e-01
1.989000000000000000e+03,6.520171882584691048e-05,1.514494419097900391e-01,5.187214612960815430e-01
1.990000000000000000e+03,6.516290159197524190e-05,1.594960689544677734e-01,5.008519291877746582e-01
1.991000000000000000e+03,6.512731488328427076e-05,1.557588577270507812e-01,4.980723857879638672e-01
1.992000000000000000e+03,6.509255035780370235e-05,1.544117927551269531e-01,5.009396672248840332e-01
1.993000000000000000e+03,6.506156933028250933e-05,1.553237438201904297e-01,5.097610950469970703e-01
1.994000000000000000e+03,6.502777250716462731e-05,1.518309116363525391e-01,5.271112918853759766e-01
1.995000000000000000e+03,6.498533184640109539e-05,1.542091369628906250e-01,5.450905561447143555e-01
1.996000000000000000e+03,6.495418347185477614e-05,1.406550407409667969e-01,5.630259513854980469e-01
1.997000000000000000e+03,6.490967643912881613e-05,1.513361930847167969e-01,5.486381649971008301e-01
1.998000000000000000e+03,6.505112833110615611e-05,1.154184341430664062e-01,5.562160611152648926e-01
1.999000000000000000e+03,6.488668441306799650e-05,1.413583755493164062e-01,5.507447123527526855e-01
2.000000000000000000e+03,6.484399636974558234e-05,1.412749290466308594e-01,5.278866887092590332e-01
2.001000000000000000e+03,6.479263538494706154e-05,1.354396343231201172e-01,5.083712935447692871e-01
2.002000000000000000e+03,6.476653652498498559e-05,1.215994358062744141e-01,5.076544880867004395e-01
2.003000000000000000e+03,6.474064139183610678e-05,1.030266284942626953e-01,5.192042589187622070e-01
2.004000000000000000e+03,6.472363747889176011e-05,1.064538955688476562e-01,5.434594154357910156e-01
2.005000000000000000e+03,6.470189691754058003e-05,9.323358535766601562e-02,5.487405657768249512e-01
2.006000000000000000e+03,6.467502680607140064e-05,7.907152175903320312e-02,5.414918065071105957e-01
2.007000000000000000e+03,6.463615864049643278e-05,6.974339485168457031e-02,5.313830375671386719e-01
2.008000000000000000e+03,6.458799180109053850e-05,6.537437438964843750e-02,5.060745477676391602e-01
2.009000000000000000e+03,6.472927634604275227e-05,2.536773681640625000e-02,4.848915040493011475e-01
2.010000000000000000e+03,6.456978735513985157e-05,5.525350570678710938e-02,5.007129907608032227e-01
2.011000000000000000e+03,6.450586079154163599e-05,4.894733428955078125e-02,4.868078827857971191e-01
2.012000000000000000e+03,6.446972111007198691e-05,5.939602851867675781e-02,4.973043799400329590e-01
2.013000000000000000e+03,6.443315942306071520e-05,6.667971611022949219e-02,5.162345170974731445e-01
2.014000000000000000e+03,6.440816650865599513e-05,6.511807441711425781e-02,5.336359143257141113e-01
2.015000000000000000e+03,6.436979310819879174e-05,6.266832351684570312e-02,5.433204770088195801e-01
2.016000000000000000e+03,6.433791713789105415e-05,6.469488143920898438e-02,5.365544557571411133e-01
2.017000000000000000e+03,6.430919165723025799e-05,7.562041282653808594e-02,5.102438926696777344e-01
2.018000000000000000e+03,6.429775385186076164e-05,8.156895637512207031e-02,4.910796284675598145e-01
2.019000000000000000e+03,6.428432243410497904e-05,9.022951126098632812e-02,4.730564951896667480e-01
2.020000000000000000e+03,6.427071639336645603e-05,9.545087814331054688e-02,4.671682715415954590e-01
2.021000000000000000e+03,6.425409810617566109e-05,9.442567825317382812e-02,4.640010297298431396e-01
2.022000000000000000e+03,6.423675222322344780e-05,1.017570495605468750e-01,4.596927165985107422e-01
2.023000000000000000e+03,6.421563739422708750e-05,9.407401084899902344e-02,4.584931433200836182e-01
2.024000000000000000e+03,6.417739496100693941e-05,7.557868957519531250e-02,4.653907716274261475e-01
2.025000000000000000e+03,6.414874223992228508e-05,8.363127708435058594e-02,4.329652190208435059e-01
2.026000000000000000e+03,6.410784408217296004e-05,9.484291076660156250e-02,4.250581264495849609e-01
2.027000000000000000e+03,6.407694309018552303e-05,1.159429550170898438e-01,4.054257571697235107e-01
2.028000000000000000e+03,6.405210297089070082e-05,1.342833042144775391e-01,4.071520268917083740e-01
2.029000000000000000e+03,6.403835141099989414e-05,1.398861408233642578e-01,4.121332764625549316e-01
2.030000000000000000e+03,6.401955033652484417e-05,1.361906528472900391e-01,4.287520051002502441e-01
2.031000000000000000e+03,6.400076381396502256e-05,1.259326934814453125e-01,4.401481151580810547e-01
2.032000000000000000e+03,6.397860124707221985e-05,1.077175140380859375e-01,4.609873890876770020e-01
2.033000000000000000e+03,6.395806849468499422e-05,1.042902469635009766e-01,4.667805433273315430e-01
2.034000000000000000e+03,6.398978439392521977e-05,8.068680763244628906e-02,5.006617307662963867e-01
2.035000000000000000e+03,6.394661613740026951e-05,9.613037109375000000e-02,4.785204827785491943e-01
2.036000000000000000e+03,6.391169881680980325e-05,9.243488311767578125e-02,4.830262660980224609e-01
2.037000000000000000e+03,6.388805923052132130e-05,9.338259696960449219e-02,4.908894598484039307e-01
2.038000000000000000e+03,6.385712913470342755e-05,9.047389030456542969e-02,5.053138136863708496e-01
2.039000000000000000e+03,6.382841093000024557e-05,8.285045623779296875e-02,5.107631683349609375e-01
2.040000000000000000e+03,6.381273851729929447e-05,7.584095001220703125e-02,4.950953722000122070e-01
2.041000000000000000e+03,6.394856609404087067e-05,1.015663146972656250e-01,5.312806367874145508e-01
2.042000000000000000e+03,6.380611739587038755e-05,8.048415184020996094e-02,5.016126632690429688e-01
2.043000000000000000e+03,6.377982208505272865e-05,7.209181785583496094e-02,4.984527230262756348e-01
2.044000000000000000e+03,6.375273369485512376e-05,6.864666938781738281e-02,4.990744888782501221e-01
2.045000000000000000e+03,6.373523501679301262e-05,6.898045539855957031e-02,4.962510466575622559e-01
2.046000000000000000e+03,6.372026109602302313e-05,6.919503211975097656e-02,4.991257190704345703e-01
2.047000000000000000e+03,6.369878246914595366e-05,7.415413856506347656e-02,4.866177141666412354e-01
2.048000000000000000e+03,6.368247704813256860e-05,6.809830665588378906e-02,4.903042614459991455e-01
2.049000000000000000e+03,6.366277375491335988e-05,6.812214851379394531e-02,4.949563741683959961e-01
2.050000000000000000e+03,6.363847933243960142e-05,7.035136222839355469e-02,4.940932691097259521e-01
2.051000000000000000e+03,6.367782771121710539e-05,7.843375205993652344e-02,4.679289758205413818e-01
2.052000000000000000e+03,6.363024294842034578e-05,7.278323173522949219e-02,4.862373769283294678e-01
2.053000000000000000e+03,6.361013220157474279e-05,7.324814796447753906e-02,4.770868420600891113e-01
2.054000000000000000e+03,6.359262624755501747e-05,7.379651069641113281e-02,4.667805433273315430e-01
2.055000000000000000e+03,6.379843398462980986e-05,4.263520240783691406e-02,4.362713992595672607e-01
2.056000000000000000e+03,6.358104292303323746e-05,6.814002990722656250e-02,4.612214863300323486e-01
2.057000000000000000e+03,6.356526864692568779e-05,6.486177444458007812e-02,4.617554545402526855e-01
2.058000000000000000e+03,6.353845674311742187e-05,6.739497184753417969e-02,4.702769219875335693e-01
2.059000000000000000e+03,6.351216870825737715e-05,6.609559059143066406e-02,4.816364943981170654e-01
2.060000000000000000e+03,6.347900489345192909e-05,6.504654884338378906e-02,4.996011555194854736e-01
2.061000000000000000e+03,6.345553993014618754e-05,6.905198097229003906e-02,5.064548850059509277e-01
2.062000000000000000e+03,6.342945562209933996e-05,6.891489028930664062e-02,5.083712935447692871e-01
2.063000000000000000e+03,6.340152322081848979e-05,7.777810096740722656e-02,5.096221566200256348e-01
2.064000000000000000e+03,6.337495869956910610e-05,8.332729339599609375e-02,5.052114129066467285e-01
